MIRI,
X,Y
1.1836734693877546,0.17880553250745077
2.0272108843537415,0.13894954943731389
2.7482993197278915,0.11406249238513215
4.421768707482993,0.2130941015366798
4.8979591836734695,0.3727593720314942
5.619047619047619,1.6742084278604479
7.714285714285716,4.796808502304903
10,14.839817889675654
12.775510204081634,28.338767124544287
